turncoat,0.001
none,0.021
hospital,0.006
brilliant,0.0575
look,0.128
funny,0.1135
favorite,0.0585
indifferently,0.0005
sanders,0.0035
fantastic,0.048
jeffrey,0.0055
scene,0.1345
character,0.179
scenes,0.142
hobo,0.001
selling,0.0035
millionaire,0.0045
bleeds,0.001
words,0.0335
time,0.3305
dramatic,0.0215
boss,0.016
invade,0.0005
site,0.0105
legs,0.0065
dishonest,0.0015
crush,0.002
demolition,0.0015
movie,0.5465
shrugs,0.0005
larry,0.0045
diggers,0.0035
corn,0.003
usual,0.037
im,0.1095
seen,0.2005
alltime,0.009
classics,0.0105
lawyers,0.0015
lady,0.03
fighting,0.015
malevolent,0.0015
warehouse,0.001
overacting,0.003
mad,0.0085
ghetto,0.0005
clothes,0.0105
classic,0.075
superb,0.039
cast,0.1325
writer,0.018
italians,0.002
lead,0.0455
lounge,0.0005
idiots,0.0025
else,0.0615
comedies,0.018
cannon,0.003
inn,0.0005
realistic,0.0355
citizen,0.009
reviled,0.001
impressive,0.029
lovable,0.0085
jokes,0.0245
view,0.03
titanic,0.0125
fisher,0.003
pull,0.0115
complaint,0.009
crap,0.0125
underrated,0.013
flat,0.014
story,0.317
singers,0.001
society,0.0295
fall,0.0245
flawed,0.005
unlike,0.027
director,0.102
truly,0.0635
kane,0.003
traditionally,0.0005
king,0.0275
easily,0.03
bit,0.1185
worth,0.084
speaking,0.014
fume,0.0005
typical,0.0275
movies,0.207
rent,0.0165
fleshed,0.0015
actually,0.1255
job,0.087
overall,0.0635
cut,0.0255
characteristic,0.002
audience,0.064
acting,0.1635
followable,0.001
actor,0.057
directly,0.008
price,0.009
actress,0.0315
played,0.089
probably,0.0875
leslie,0.01
moments,0.056
goalbr,0.001
quirkyinsane,0.0005
definitely,0.077
performing,0.007
frombr,0.0015
culkin,0.003
boy,0.05
mixed,0.012
guide,0.0055
actions,0.0105
williams,0.021
person,0.043
subscribe,0.0005
fame,0.0095
sandra,0.004
nor,0.021
keeperbr,0.0005
suspense,0.0305
vehicle,0.009
mysterysuspense,0.001
close,0.0395
pretty,0.0975
recent,0.0295
thriller,0.0395
real,0.158
farebr,0.0005
fiend,0.0005
sick,0.0145
fails,0.0105
guy,0.0735
storybr,0.013
rates,0.0025
overdramatization,0.0005
se,0.0025
perspective,0.014
comedic,0.0175
drama,0.046
report,0.0025
entertained,0.0085
starring,0.0175
third,0.017
rory,0.0025
amuse,0.001
oh,0.026
watch,0.215
robins,0.0015
attempts,0.015
highly,0.0645
teach,0.005
locate,0.002
night,0.0675
hybrid,0.0015
premise,0.0155
fridaysaturday,0.0005
watching,0.132
inspect,0.0015
achieving,0.001
able,0.0565
robin,0.0145
news,0.0185
hear,0.0315
angles,0.0095
core,0.0085
desired,0.003
rush,0.004
affect,0.0045
enjoy,0.0835
engaging,0.0175
successfully,0.0045
happeningbr,0.0005
slow,0.0275
sexuality,0.006
notice,0.0175
short,0.0625
achieve,0.0055
yes,0.047
unfolds,0.0085
unnecessary,0.0075
thrillerbr,0.002
art,0.0455
onto,0.0145
doesnt,0.1295
volumes,0.0025
paced,0.01
fine,0.053
thrilling,0.007
affects,0.0045
goodbr,0.0055
performance,0.1025
direction,0.0435
grips,0.004
nice,0.0655
lights,0.008
unexpectedness,0.0005
looking,0.0695
wondering,0.0095
lay,0.0045
roles,0.042
gratitude,0.002
giving,0.0285
organizations,0.0005
drawn,0.0115
mother,0.034
exceptionally,0.003
celebrated,0.003
directors,0.021
anna,0.0065
morton,0.0025
believable,0.033
boys,0.022
psycho,0.0075
otherwise,0.017
official,0.007
physical,0.0115
vending,0.001
video,0.047
helped,0.0145
tape,0.008
deadly,0.0105
joe,0.031
secret,0.0195
york,0.033
terry,0.0035
adoptive,0.001
reading,0.032
jess,0.003
initially,0.0075
belongs,0.0065
collette,0.006
everywherebr,0.001
synopsisbr,0.0005
stop,0.028
harrowing,0.0025
according,0.009
correct,0.0085
machine,0.005
attendants,0.001
collettes,0.002
perfectbr,0.002
women,0.0565
reach,0.01
donna,0.004
hitchcock,0.012
highway,0.003
offers,0.019
blindness,0.001
noticed,0.009
troubling,0.001
stage,0.026
planning,0.009
based,0.0555
critically,0.001
strong,0.0545
listener,0.005
saying,0.0245
sandwich,0.0005
slighter,0.0005
nature,0.0275
host,0.0055
mental,0.0095
pete,0.003
evokes,0.0035
chopped,0.0015
stettner,0.0015
nowbr,0.0035
gay,0.0165
anderson,0.004
maupin,0.0015
gabriel,0.004
bobby,0.005
creepy,0.0265
relationship,0.044
ailments,0.0005
captivated,0.0035
makes,0.1495
sent,0.0135
suspensefulbr,0.0005
psychological,0.0175
patrick,0.0065
obvious,0.033
benefit,0.003
question,0.0185
mystery,0.026
exemplary,0.001
dispersion,0.0005
award,0.0145
reediting,0.0005
hides,0.0015
acclaimed,0.004
awards,0.013
arise,0.001
establishing,0.003
deserve,0.0045
toni,0.0085
ashe,0.001
couple,0.061
revelation,0.006
overkill,0.001
talk,0.0275
lose,0.0155
due,0.036
comments,0.029
latenight,0.0025
widening,0.0005
deleted,0.0015
possibly,0.02
armistead,0.002
returns,0.01
getting,0.0485
questions,0.0155
ms,0.009
impersonation,0.001
finally,0.044
logand,0.0015
cannavale,0.0025
land,0.0115
hall,0.0055
events,0.04
true,0.0965
characterization,0.003
writers,0.02
consideration,0.001
set,0.086
tailspin,0.001
john,0.072
ultimately,0.0235
didnt,0.118
eventually,0.0265
backgrounds,0.0085
personality,0.0165
leave,0.0355
penned,0.0015
nurse,0.0005
meet,0.027
scenario,0.0045
lover,0.009
potboiler,0.0015
city,0.0395
anticipatebr,0.0005
associates,0.003
genuinely,0.013
correspondence,0.0005
sexually,0.005
desperation,0.0055
voice,0.027
tilt,0.001
form,0.0355
excellent,0.1105
tempest,0.0005
reality,0.036
former,0.025
abducted,0.0005
cullum,0.001
stories,0.051
naturally,0.0105
submitted,0.001
own,0.114
celebrities,0.002
ones,0.041
truths,0.003
abused,0.0025
decides,0.0235
lisa,0.01
airwaves,0.0005
run,0.039
teacup,0.001
norm,0.004
named,0.03
reveals,0.0125
runs,0.02
adopted,0.0035
reads,0.002
directed,0.045
seed,0.0015
devious,0.001
planted,0.0025
fashioned,0.0035
piece,0.0425
existence,0.013
emery,0.0005
disturbed,0.0035
fan,0.0725
fans,0.0525
apartment,0.0105
gas,0.007
predictable,0.0205
dying,0.0105
performancebr,0.004
hoodwink,0.0005
rattle,0.001
nightmarish,0.002
discovering,0.002
motives,0.005
escaped,0.0035
repetitive,0.002
hope,0.0505
doubt,0.0335
talkradio,0.0005
careful,0.006
emotional,0.029
trait,0.002
conflicted,0.0015
hitchcockian,0.0015
standout,0.0055
estranged,0.0005
underlines,0.0005
investigating,0.002
accumulated,0.0005
pays,0.004
novice,0.002
becky,0.001
grown,0.0105
dir,0.0005
finely,0.003
hoax,0.0005
rescued,0.003
intrigued,0.0035
helps,0.0185
baker,0.005
youth,0.0105
cowrote,0.003
manuscript,0.002
aids,0.005
departure,0.0035
suddenly,0.018
ulterior,0.0015
unmentioned,0.0005
sudden,0.008
corebr,0.0005
derange,0.0005
travails,0.001
despite,0.047
listen,0.015
lowkey,0.0035
believe,0.08
inner,0.0125
goodhearted,0.002
editor,0.0045
petes,0.001
paranoia,0.004
troubled,0.0055
suspenser,0.0005
unsettling,0.0045
screenplay,0.023
near,0.0245
read,0.056
dreadful,0.003
role,0.0945
death,0.0485
abuse,0.0085
nominated,0.011
incredible,0.028
understated,0.0065
dvd,0.075
play,0.0585
leaves,0.0285
godby,0.0005
smoochy,0.0005
autobiography,0.0015
contracted,0.0015
decade,0.012
actual,0.023
constantly,0.0185
little,0.203
photo,0.0025
reviews,0.0235
lately,0.0035
fraud,0.004
johnson,0.0055
include,0.0185
concept,0.0175
sociopathic,0.001
staring,0.0025
exception,0.0145
chilling,0.009
shooting,0.012
exist,0.0085
actresses,0.0075
feeling,0.0425
reports,0.0025
brilliantly,0.0155
especially,0.1085
dramas,0.008
officially,0.003
strange,0.034
online,0.0035
bombed,0.0015
toobr,0.005
insomnia,0.0005
reviewed,0.0015
scary,0.0275
result,0.019
periodbr,0.0015
cry,0.019
horrific,0.0085
takes,0.087
confused,0.0135
cult,0.018
feelings,0.023
unsettled,0.001
caretaker,0.001
looked,0.018
resurfaced,0.0005
times,0.1285
generation,0.013
child,0.0405
confirmed,0.0015
miss,0.0325
prepared,0.008
physically,0.007
bless,0.003
release,0.026
dark,0.0545
dangerous,0.0135
hour,0.0275
suffered,0.005
quick,0.012
mindbr,0.0025
killer,0.0375
serial,0.0215
dumb,0.0065
sunshine,0.004
sort,0.051
god,0.028
foot,0.0065
camera,0.0495
portrayed,0.0275
moved,0.0195
academy,0.0135
anthony,0.007
mediocre,0.0095
recommend,0.078
bad,0.126
event,0.0155
stepped,0.0025
leading,0.0285
ourselves,0.0065
lives,0.065
past,0.0565
darkness,0.008
succeeded,0.0015
personnel,0.0015
cares,0.008
lifejess,0.0005
expected,0.0255
forget,0.0365
artbr,0.002
avoid,0.0095
presence,0.0155
struggle,0.013
maupins,0.0005
chance,0.0405
fragile,0.0025
please,0.022
carry,0.013
opinion,0.0405
captures,0.0155
hacks,0.0015
gloss,0.0005
serious,0.0325
book,0.061
displayed,0.004
quality,0.0395
introduced,0.014
review,0.0245
average,0.0175
amount,0.019
steals,0.008
players,0.01
touches,0.008
reminded,0.022
request,0.001
loves,0.017
version,0.051
trust,0.0135
essence,0.005
restraint,0.0015
issues,0.018
looks,0.065
irrevocably,0.0005
strength,0.0135
screen,0.077
change,0.0365
hollywoodbr,0.0025
changing,0.0075
himdonnabr,0.0005
forwardbr,0.0005
american,0.073
counselors,0.0005
depicts,0.0045
friend,0.048
shelter,0.002
remedy,0.001
performances,0.085
enthralling,0.003
desperate,0.011
busy,0.005
brutal,0.0105
pyschosis,0.0005
sexual,0.0215
mind,0.064
psychiatrists,0.0005
medical,0.003
pure,0.0235
veneer,0.001
mysterious,0.013
seeks,0.006
isolation,0.005
feel,0.11
phenomenon,0.006
vigilance,0.0005
popular,0.024
occasionally,0.012
lifestyles,0.001
knowledge,0.0065
comical,0.004
information,0.0175
modern,0.0315
torn,0.0055
listner,0.0005
illnesses,0.0005
discover,0.013
accrued,0.0005
called,0.0425
despair,0.0045
useful,0.005
born,0.016
reaches,0.0035
authentic,0.006
parents,0.031
audiences,0.024
evenings,0.0005
tells,0.036
entitled,0.0035
deepening,0.001
enwrapped,0.0005
bizarre,0.016
prove,0.0115
constant,0.0125
radio,0.0115
psychologists,0.0005
elusive,0.0025
hands,0.0205
abandoned,0.007
admit,0.0175
noon,0.0015
realm,0.0035
nightmare,0.0095
kept,0.022
causes,0.0075
spends,0.005
decades,0.0105
peter,0.0215
pop,0.0075
vivid,0.006
soon,0.0565
tale,0.024
wellbr,0.01
fashion,0.0125
shorter,0.002
moviebr,0.027
straightforward,0.003
summerbr,0.0005
previews,0.0025
believablebr,0.0025
tell,0.053
images,0.0195
sundance,0.0015
adds,0.0155
sucker,0.0015
mom,0.011
left,0.067
top,0.064
expecting,0.018
told,0.0435
nine,0.0055
entire,0.039
goes,0.0765
enjoyed,0.0655
imagination,0.017
disturbing,0.02
minor,0.015
disappointedbr,0.0005
minutes,0.061
refreshing,0.0115
notes,0.0065
quibble,0.0035
punched,0.0015
touch,0.025
comic,0.0355
ads,0.0005
wonder,0.023
wonderful,0.091
half,0.0355
impress,0.004
plus,0.0255
neither,0.0125
outcome,0.008
original,0.0785
somewhat,0.044
americanized,0.002
guarantee,0.005
hard,0.0875
determine,0.003
intriguing,0.0115
pacing,0.0105
secrets,0.006
odd,0.023
damn,0.014
wont,0.0515
content,0.015
hell,0.035
commenters,0.0005
seasons,0.0125
reached,0.0055
faded,0.002
canadian,0.011
tries,0.031
happened,0.038
fix,0.003
foundations,0.0005
waste,0.005
delivery,0.0075
moment,0.0405
jump,0.008
hokey,0.0025
cheap,0.0135
editing,0.0265
climax,0.0165
xfiles,0.002
false,0.0045
eerie,0.005
seat,0.01
previous,0.0175
waiting,0.0175
suspenseful,0.0105
held,0.014
impact,0.019
met,0.016
throughout,0.06
thanks,0.026
liked,0.065
somber,0.002
telephone,0.001
starred,0.0055
friendship,0.0165
follows,0.016
starsbr,0.003
permanent,0.003
arrange,0.001
added,0.016
logic,0.0055
exboyfriend,0.0015
expect,0.0375
inspired,0.019
attention,0.0405
bonus,0.004
memorable,0.0385
portrayal,0.023
prompts,0.001
recommended,0.033
talking,0.0325
culkins,0.0015
seeing,0.077
ill,0.033
contact,0.005
meeting,0.01
shining,0.004
raises,0.003
anyway,0.036
silence,0.006
enamored,0.001
jessbobby,0.0005
supporting,0.0425
mrmaupins,0.0005
familiar,0.025
except,0.03
action,0.0925
castthe,0.0005
partner,0.0105
wouldve,0.006
fourteenyearold,0.0005
heard,0.0455
wellbut,0.001
narrationpersonallycollettecannavaleculkin,0.0005
loved,0.0745
williamsscraggy,0.0005
yorkgive,0.0005
topnotch,0.0035
stillthe,0.0005
hiv,0.003
survivor,0.0035
holes,0.0055
storyyou,0.0005
bootpete,0.0005
hasare,0.0005
cannavalegoodhappens,0.0005
longerthan,0.0005
compels,0.0005
chillylonely,0.0005
compelling,0.0215
various,0.022
collettebrilliantand,0.0005
lean,0.003
thats,0.113
logandrory,0.0005
openings,0.0005
wisconsin,0.001
mood,0.0135
tones,0.003
exteriors,0.001
id,0.0455
acquaints,0.0005
wisconsinhe,0.0005
hushedhypnotic,0.0005
findbr,0.0015
andersonand,0.0005
culkinwho,0.0005
established,0.0065
guardiana,0.0005
herenamelythe,0.0005
faster,0.0025
onerobin,0.0005
acquainted,0.001
moves,0.0245
storyline,0.022
friends,0.0645
waitress,0.002
detailing,0.001
stillsince,0.0005
minmaybe,0.0005
tie,0.0035
lot,0.15
particularly,0.0355
discovers,0.01
sewup,0.0005
detail,0.0135
stetnerthis,0.0005
storyteller,0.004
framing,0.0015
genre,0.046
thatif,0.0005
stick,0.0125
restaurant,0.004
colletes,0.0005
wasnaturallynot,0.0005
frequents,0.0005
terrific,0.021
backstory,0.002
loop,0.001
maupinwho,0.0005
personal,0.0365
donnatoni,0.0005
relate,0.0115
draws,0.0095
tension,0.019
preview,0.002
mannered,0.001
production,0.0525
rushed,0.003
collete,0.0005
feels,0.0285
mild,0.0045
commendable,0.0025
fares,0.0005
taupin,0.0005
hints,0.0055
obsession,0.0075
lurking,0.001
boybr,0.0005
intentions,0.0035
betterbr,0.005
apparent,0.011
complete,0.0245
effort,0.018
casting,0.014
thrill,0.0045
phone,0.0105
bits,0.0075
gone,0.029
enthralled,0.002
humor,0.046
perfect,0.087
script,0.0755
absolutely,0.0495
madethe,0.0005
choices,0.007
couldve,0.0065
soundly,0.001
evening,0.009
ring,0.01
latelyand,0.0005
edge,0.0235
thrillers,0.0055
completely,0.051
rest,0.0625
spoton,0.002
sprinkled,0.001
gripping,0.0135
literally,0.0185
intense,0.018
win,0.0195
alongno,0.0005
mine,0.013
avatar,0.001
supposed,0.0215
plods,0.0005
coming,0.049
thank,0.018
generic,0.0045
identity,0.011
earthshattering,0.0005
possibility,0.005
heaven,0.009
flashy,0.002
twenty,0.009
percent,0.0015
shouldnt,0.017
revelations,0.0015
shot,0.0585
conventionallygood,0.0005
awkward,0.0045
oscar,0.04
zone,0.0055
enter,0.006
showdown,0.0045
crisis,0.006
deliberate,0.0045
everyman,0.0035
endings,0.0035
ghost,0.0065
expectations,0.01
atmosphere,0.0345
fireside,0.0005
surely,0.0125
sometimes,0.056
reservations,0.0025
weaknesses,0.004
smokes,0.001
heshe,0.001
complain,0.0085
posters,0.003
drug,0.013
wrap,0.004
paragraphs,0.0005
stay,0.0255
free,0.0225
alleged,0.002
low,0.03
wrote,0.019
basing,0.001
referred,0.0015
utilized,0.0015
difference,0.0115
create,0.0295
team,0.0235
shred,0.0005
stettners,0.0005
increasingly,0.004
ive,0.103
unfortunately,0.028
allowed,0.0165
habits,0.004
merits,0.003
playing,0.052
lighting,0.01
crackapparentlybr,0.0005
flourished,0.001
poster,0.002
substantial,0.003
messy,0.002
seebr,0.003
led,0.012
commercials,0.004
camerawork,0.006
cuts,0.0085
subjected,0.003
comes,0.087
wrong,0.0525
entangled,0.001
amaze,0.0025
matters,0.01
ben,0.0205
moody,0.004
upbr,0.0045
horror,0.076
disdain,0.0015
orientation,0.001
ofwell,0.0005
approached,0.0025
sutdying,0.0005
typecast,0.002
motive,0.0025
ten,0.0225
opinions,0.004
alterior,0.0005
example,0.0445
faithful,0.0055
eyeball,0.0025
broke,0.0085
deserved,0.0075
picky,0.0005
sosoughtafter,0.0005
post,0.0055
lines,0.0405
cinematography,0.035
countbr,0.0005
ago,0.04
courage,0.01
fastpaced,0.0055
reveal,0.01
lolbr,0.001
achieves,0.002
unknowingly,0.001
discovered,0.013
checklist,0.0005
flaws,0.0165
yourselfbr,0.0025
contained,0.0035
appreciate,0.0205
trashing,0.0005
eventsbr,0.0005
reason,0.0515
relevantfor,0.0005
establish,0.002
caps,0.0015
chains,0.0015
lick,0.0005
simply,0.053
course,0.1045
hoot,0.0035
tintorera,0.0005
sex,0.033
greedy,0.005
fiery,0.003
nondirection,0.0005
period,0.0255
slob,0.005
lemon,0.001
bythenumbers,0.001
trite,0.0025
legendary,0.0085
lethal,0.0035
oddly,0.002
portrays,0.0095
lousy,0.001
entry,0.0035
relatives,0.005
excepted,0.0005
string,0.005
murder,0.028
onetime,0.0005
blasted,0.001
dignified,0.002
fright,0.003
hero,0.026
mexico,0.0035
dubbing,0.0045
ugly,0.0055
endearingly,0.001
ratty,0.0005
mexican,0.0055
populate,0.0015
lifesized,0.0005
rundown,0.004
ridiculous,0.0115
guests,0.0015
officer,0.0075
lend,0.0025
boris,0.001
hence,0.0055
enjoyably,0.002
awful,0.013
clunky,0.002
plodding,0.0005
morbid,0.0055
charm,0.02
campy,0.0055
hateful,0.0025
sole,0.0025
typically,0.004
nocount,0.0005
ravishing,0.001
cruddy,0.001
spry,0.0005
gross,0.005
police,0.026
career,0.03
invites,0.0045
castle,0.0055
karloff,0.001
bumped,0.002
miniature,0.002
token,0.001
score,0.0365
pieces,0.0175
andres,0.0015
conclusion,0.0165
gloomdoom,0.0005
dashing,0.0035
matthias,0.0005
poor,0.0265
julissa,0.0005
flick,0.032
morteval,0.0005
notably,0.006
bunch,0.0155
infamy,0.001
likable,0.0145
patriarch,0.0005
illustrious,0.001
eccentric,0.0095
fat,0.007
backbiting,0.0005
rousing,0.002
overwrought,0.001
cheapie,0.001
gore,0.0195
clunkers,0.0005
gothic,0.004
petty,0.004
washedout,0.0005
elderly,0.006
cheesy,0.0195
symbol,0.0025
toy,0.004
female,0.022
garcia,0.0005
amusing,0.02
mustsee,0.0115
edgar,0.003
roombr,0.0005
cat,0.012
house,0.0575
dolls,0.002
dies,0.0135
basinger,0.001
blackandwhite,0.0005
canary,0.001
experiences,0.01
decrepit,0.002
plenty,0.027
mysteriesbr,0.0005
terror,0.0095
dance,0.02
terrorize,0.001
terrifying,0.0095
darkened,0.0025
dan,0.002
similar,0.035
poem,0.003
residents,0.0045
usher,0.0005
inventor,0.001
popcorn,0.0055
demented,0.003
soda,0.0005
lifesize,0.0005
poe,0.0015
beginning,0.0485
allen,0.012
tolbukhin,0.001
interviews,0.007
rate,0.021
burnt,0.0025
trauma,0.003
mission,0.008
actors,0.126
factsbr,0.001
analytical,0.0005
portraits,0.002
guatemala,0.001
horrifying,0.008
murdered,0.0095
testimony,0.0035
monsterbr,0.0015
pregnant,0.003
seven,0.0105
alive,0.021
aro,0.0015
documentary,0.039
childhood,0.016
declared,0.002
firebr,0.0005
concentrates,0.0025
rhythm,0.007
frankly,0.0075
marvelous,0.0075
villarongabr,0.0005
critics,0.018
forgetting,0.001
line,0.051
villaronga,0.0005
improved,0.0055
nevertheless,0.013
broad,0.0035
slept,0.0005
caught,0.0235
aspect,0.0185
documentalists,0.0005
involved,0.033
spoil,0.009
killed,0.025
deeper,0.011
sided,0.0005
history,0.048
interview,0.0055
inside,0.0245
en,0.003
witness,0.007
penalty,0.0015
asesino,0.0005
theres,0.0715
main,0.0665
phase,0.003
filmmakers,0.0205
research,0.0065
exercise,0.0035
semi,0.001
color,0.0175
viceversa,0.0005
starts,0.036
recollecting,0.0005
decode,0.0005
trip,0.0185
boringbr,0.0025
religious,0.01
judging,0.002
guided,0.0015
la,0.017
super,0.0145
mean,0.0405
peculiar,0.0025
justify,0.0025
black,0.0465
white,0.0425
milimeters,0.0005
arrived,0.004
weak,0.0155
aros,0.0005
tough,0.023
worthy,0.0085
del,0.001
nowadays,0.0125
mente,0.0005
force,0.0165
french,0.0355
flashbacks,0.0085
cinema,0.052
killers,0.0125
understand,0.055
hungarian,0.0025
warning,0.007
mainly,0.017
shots,0.025
existed,0.0055
relays,0.0005
documental,0.0005
sentenced,0.002
act,0.03
tom,0.01
channel,0.011
outstanding,0.025
wish,0.0345
genres,0.008
living,0.055
unique,0.03
mummy,0.0015
scifi,0.015
monster,0.0185
bosley,0.0005
twists,0.0195
fallen,0.007
filled,0.016
blend,0.0055
effects,0.067
idea,0.0585
giant,0.014
mummies,0.0005
cool,0.0405
dialog,0.0185
casts,0.0025
assertive,0.0005
disaster,0.0105
writing,0.034
honor,0.0025
timing,0.007
beauty,0.032
fortunate,0.0025
neednt,0.0015
structural,0.001
offensive,0.0035
detract,0.0065
miller,0.0065
talent,0.0305
awe,0.0035
criticisms,0.0035
inspiring,0.009
salvaging,0.0005
wagners,0.0015
charismatic,0.007
disappointing,0.0045
attempt,0.0175
bossy,0.001
claims,0.005
dismal,0.001
engineer,0.003
heroic,0.006
alas,0.0035
completed,0.0045
kirsten,0.0025
assembled,0.0025
impeccable,0.003
kate,0.012
annoying,0.016
million,0.011
try,0.0535
worst,0.0155
lesson,0.011
sink,0.002
hardly,0.0175
learned,0.013
crummy,0.0005
dicaprio,0.007
talented,0.018
add,0.0285
single,0.0225
mere,0.003
sit,0.021
denzel,0.0005
glad,0.0175
definetly,0.0005
ship,0.012
romantic,0.0405
tink,0.0005
washington,0.0015
halfgood,0.0005
magnitude,0.0035
winslets,0.001
lovestories,0.0005
suprised,0.001
romance,0.031
ooh,0.0005
hopkins,0.002
eyes,0.047
lovestory,0.0015
am,0.085
dn,0.0005
thinking,0.0385
underlying,0.006
buy,0.0295
winslett,0.001
special,0.073
stunned,0.006
morebr,0.006
rainy,0.002
itbr,0.034
regret,0.0085
leonardo,0.005
rating,0.0245
decide,0.016
star,0.057
lord,0.011
agree,0.0245
godfather,0.0105
rings,0.0115
masterpiece,0.025
apart,0.0265
spielberg,0.0025
trilogy,0.005
actingdirectingeffectsmusic,0.0005
bitch,0.002
st,0.0075
tim,0.007
sadly,0.0145
masters,0.007
centurywith,0.0005
james,0.053
wars,0.006
decided,0.027
awarded,0.002
burton,0.002
match,0.0175
camerons,0.0025
heavily,0.0095
dumped,0.0015
whats,0.0215
regular,0.013
inexplicable,0.0015
phantom,0.002
tv,0.0825
hate,0.0235
hur,0.0005
firstly,0.002
emotions,0.0185
heavyhanded,0.002
remember,0.066
stimulate,0.0015
scream,0.0125
gimme,0.0005
ready,0.0155
oscars,0.0155
appeal,0.015
disbelief,0.0085
ride,0.0145
menace,0.0035
impression,0.0105
worldwide,0.0015
towards,0.0255
capital,0.001
twice,0.021
girl,0.0645
ps,0.0065
tearjerker,0.002
spiderman,0.001
tearjerkers,0.0005
epic,0.0095
whatsoever,0.003
hundred,0.005
brings,0.029
aldrin,0.0005
power,0.0355
thrills,0.006
timesbr,0.0025
fun,0.102
usually,0.0345
total,0.016
react,0.0065
suspend,0.0055
supply,0.002
billion,0.0005
caused,0.007
comparing,0.003
fuel,0.0015
means,0.03
kneejerk,0.0005
spectacle,0.003
dislike,0.007
youll,0.043
buzz,0.002
eighteen,0.0005
rollercoaster,0.0005
consider,0.0195
dollars,0.008
exactly,0.0375
excessive,0.0025
remembered,0.011
melodrama,0.005
break,0.017
kinda,0.0105
hatred,0.01
grossing,0.002
hammy,0.001
theaters,0.009
cynicism,0.0035
bambis,0.0005
wind,0.0075
cerebral,0.0015
rewatched,0.0015
thoroughly,0.0205
died,0.0165
visual,0.024
imdbcom,0.001
inordinate,0.0005
voting,0.001
votes,0.0015
chat,0.0025
blind,0.011
voters,0.001
tuned,0.002
taste,0.013
users,0.0025
defame,0.0005
breakdown,0.002
etc,0.0345
user,0.0045
won,0.022
imdb,0.0155
answer,0.012
jumping,0.0065
fair,0.018
ratings,0.0055
pulled,0.0105
jack,0.0455
gradually,0.004
gate,0.001
randomly,0.0025
leo,0.0085
usersbr,0.0005
percentages,0.0005
irrational,0.002
flash,0.0035
cried,0.007
compare,0.0175
peewee,0.0005
previously,0.0085
surge,0.001
factorbr,0.0005
picturebr,0.0015
stinkers,0.0005
heavens,0.0035
lower,0.0045
demonstrate,0.002
applauded,0.001
chosen,0.009
box,0.0165
common,0.0175
motion,0.012
unusual,0.015
reversing,0.001
wondered,0.0045
reflection,0.0055
credit,0.0215
explanation,0.0035
critical,0.0045
date,0.021
hisher,0.002
jumpin,0.0005
banter,0.0045
convince,0.0075
quickly,0.0255
pattern,0.0015
mentionedbr,0.001
blamed,0.002
office,0.015
level,0.0295
bombs,0.003
effect,0.0245
dropping,0.002
nuditysexuality,0.0005
prolonged,0.002
strongly,0.011
pg,0.0065
family,0.106
elements,0.0285
beautiful,0.1035
disastor,0.0005
language,0.0225
touching,0.0255
farbr,0.002
mpaa,0.0025
thematic,0.0015
replace,0.0025
havent,0.03
hesterical,0.0005
